cost,emission,discomfort,dummy,elec import elecGrid,rooftop pv elecGrid,elec import fuelGrid,heatpump heatGrid,heatpump_ac heatGrid,electrolyzer storageGrid,fuel cell storageGrid,battery storage invest[MW(h)],buffer tank invest[MW(h)],electrolyzer invest[MW(h)],fuel cell invest[MW(h)],h2 storage invest[MW(h)],heatpump invest[MW(h)],heatpump_ac invest[MW(h)],rooftop pv invest[MW(h)],gas boiler fuelGrid,gas boiler heatGrid,gas boiler invest[MW(h)],clo_lvl
0.005586,3.059602832,10.04,0.0,7.49902654790911,12.6030698991231,-7.49902654790903,-44.7399736106956,-1.05436697254539,,,0.0095233269533569,0.0979631946316317,,,,0.0121140657374469,0.0045701588866926,0.0176736,,,,light_clothing
0.00559,2.889602832,11.44,0.0,7.08235988122204,12.9219289087741,-7.08235988124237,-44.1264528785335,-1.29095917180908,,,0.0097382064013286,0.112168070242929,,,,0.0139054678694505,0.0057693447174711,0.0176736,,,,light_clothing
0.005241,3.395820164,10.6,0.0,5.61936378674497,12.2207805134333,-5.61936378674497,-38.447237393919,-0.883930980467232,,,0.0095334695042452,0.0685501429754323,,,,0.0095532369826392,0.004384570326197,0.0173746187070737,-6.06776534204569,-5.460988807841272,0.0041613502431632,light_clothing
0.004836,5.324810583,5.56,0.0,3.57621851305059,10.3794651873714,-3.57621851305059,-27.9567156429874,-0.653910536109839,,,0.009060962785465,0.0773684148716461,,,,0.006084851333241,0.0043831806990301,0.0123023231299189,-21.2635502190385,-19.13719519711015,0.010783016172303,light_clothing
0.004727,6.138711271,5.0,0.0,1.12722066226136,10.4346841867857,-1.12722066226154,-19.30036922265792,-0.811568794412761,,,0.0095786496241539,0.0762528485892485,,,,0.005882082995819,0.0076533219415607,0.0121922150065182,-31.236552478424,-28.112897230581524,0.0112922085587349,light_clothing
0.004584,6.140217452,6.4,0.0,1.17021834919911,9.80739469698896,-1.17021834919907,-18.142775362555263,-0.425676444610459,,,0.0094951820648702,0.0754378775266981,,,,0.005805058633859,0.0028349616637829,0.0113099312753745,-31.1483408418711,-28.03350675769697,0.0106241584724256,light_clothing
0.003907,5.871100787,19.5,0.0,1.41052672141425,7.24188807265171,-1.41052672141425,-11.01309409700648,-0.0012709053400275,,,0.0089653737206127,0.0359166191225727,,,,0.0038033313882562,9.5317900501186e-06,0.0077567512414822,-29.1287452400752,-26.215870716018912,0.0096588128060571,light_clothing
0.005471,3.22770654,9.76,0.0,6.89561256125042,12.4205211506517,-6.8956125612504,-42.5312259536734,-0.898865416554976,,,0.0095233269533569,0.0764148548221444,,,,0.010661858050967,0.0043844828275849,0.0176736,-2.27885926768792,-2.0509733409191258,0.0020861294731043,light_clothing
0.004573,4.241724786,12.0,0.0,3.40045880944809,10.658433127806,-3.40045880944809,-28.530407088668,-0.666824879682617,,,0.0088971462678889,0.0556263707028789,,,,0.0063644582991016,0.0031522802114575,0.013809096843045,-15.7004267975263,-14.13038411773321,0.0086667167236331,light_clothing
0.004985,5.053022235,5.28,0.0,4.27422611061056,10.7222668190675,-4.27422611061056,-31.1733129264671,-0.923880463456145,,,0.0089209933623058,0.0606148854478425,,,,0.0061062064116046,0.0045700314040152,0.0135897528139234,-18.2020791103231,-16.38187119927846,0.0099896547426272,light_clothing
0.004962,3.225910082,20.12,0.0,5.28350322322683,10.6213897714608,-5.28350322322683,-32.4925510970372,,,,0.0095676162797159,0.069281483146562,,,,0.0091873480560715,,0.0163680428276999,-5.88691291160294,-5.298221620401589,0.0040624302772196,light_clothing
0.004541,6.413572823,6.68,0.0,1.20666686342561,9.14734590655295,-1.20666686342561,-16.6348998955265,-0.312424251340283,,,0.0097821442228337,0.074405349580998,,,,0.0058589090947017,0.0021984969864582,0.0100442055101821,-32.5701470982268,-29.31313238840229,0.0106040308817582,light_clothing
0.004823,4.512745734,8.36,0.0,4.19082697839175,10.8721316342316,-4.19082697839175,-31.1653569178615,-0.843098739194013,,,0.0088826848516185,0.0543409943426112,,,,0.0065204498427338,0.0043845640323853,0.0139421120127807,-15.4174275395199,-13.87568478556757,0.008460319778165,light_clothing
0.00515,3.73482777,9.48,0.0,5.43209975096853,11.8992230180818,-5.43209975096853,-36.9213828874205,-0.800226254374213,,,0.0095667681288934,0.0604381459196704,,,,0.0083693694882074,0.0043849873877307,0.0163930445488927,-8.35275616861706,-7.517480551757114,0.0052530931762249,light_clothing
0.008772,3.229972402,5.28,0.0,7.91659902446181,16.2147402413614,-7.91659902448119,-50.641382383676,-2.98010375021857,0.301863677551229,-0.275539491120186,0.0312921657946583,0.315,0.0001043337691354,0.0003623239622045,0.3,0.0391418925926031,0.0088354638167202,0.0176736,,,,light_clothing
0.004502,5.600677113,8.36,0.0,1.25682640053775,10.2129655838964,-1.25682640053775,-19.51339305721728,-0.540012574878073,,,0.0090710220142527,0.0716161068385293,,,,0.0058538872330585,0.0028497991776934,0.0122097989953817,-27.9862042997365,-25.187583869753578,0.0103981929525807,light_clothing
0.006305,2.889683821,9.48,0.0,7.08255838508504,14.1777142674555,-7.08255838509019,-46.01148728894791,-1.84469048832703,0.197081054954537,-0.176238138358722,0.0133718494955588,0.169617657246193,6.680600496755559e-05,7.94015391271765e-05,0.192141493801356,0.0188562320908539,0.006369483799337,0.0176736,,,,light_clothing
0.004962,3.22591023,17.0,0.0,5.28361119749751,10.9988347646246,-5.28361119749751,-34.6974918933349,,,,0.0095676003852669,0.0692826506676178,,,,0.0091876416949867,,0.0163685113629774,-5.88667140524372,-5.2980042647194105,0.0040622678499951,light_clothing
0.004671,5.057713279,7.8,0.0,3.17001153294812,10.2819393536916,-3.17001153294812,-26.617122941257698,-0.576987365843181,,,0.0090520964313207,0.0755751026036924,,,,0.005995946276263,0.0032396312039669,0.0123838752807856,-20.7059877556575,-18.63538898007627,0.0105340735824007,light_clothing
0.004124,5.871100827,14.5,0.0,1.28559135532805,8.26291436416456,-1.28559135532805,-14.01233932408907,-0.069314375648945,,,0.0094483443117914,0.0546461410266641,,,,0.0048359205647737,0.0005375287073675,0.0089430950856353,-29.409128461029,-26.46821561492588,0.0095532280818329,light_clothing
0.004409,6.408449572,8.64,0.0,1.2915612915071,8.60647559610481,-1.29156129150734,-15.25519849874329,-0.106953546593543,,,0.0098062897073008,0.0616417073416575,,,,0.0052299646145638,0.0007689723965819,0.0093324468763021,-32.3514442507019,-29.11629982563005,0.0102563413927498,light_clothing
0.004246,6.136527174,11.72,0.0,1.36281836481525,8.27556897872649,-1.36281836481525,-14.55424732820306,-0.0780991439608087,,,0.0094714993637979,0.0547016307316737,,,,0.0049254941985697,0.0005915377268945,0.0090166919858687,-30.69580462769,-27.626224165065608,0.0098008695140415,light_clothing
0.004416,6.681576943,8.36,0.0,1.29637572969591,8.28435776859901,-1.29637572969591,-14.0397912561198,-0.0814659452691059,,,0.0096541895489085,0.0552390815757929,,,,0.0049530462772871,0.0006275255993692,0.0088398514130902,-33.8429903495738,-30.45869131461049,0.0103323904466854,light_clothing
0.004404,5.324037527,10.32,0.0,1.3129541852963,10.1449824504317,-1.3129541852964,-19.68194566733791,-0.492182685867789,,,0.0090687391586523,0.070618017597404,,,,0.0057819114300085,0.0025766242831176,0.0122307965532615,-26.3385710663986,-23.70471395975908,0.0097894797301901,light_clothing
0.005007,4.243118764,8.08,0.0,4.83967348787579,11.2434029567073,-4.83967348787579,-34.0083487708646,-0.78374124957454,,,0.0096130720812669,0.0542848147078256,,,,0.0070099066233296,0.0043843709369613,0.0150281003942431,-12.478173710266,-11.23035633923733,0.0071331880827499,light_clothing
0.004515,4.512773196,11.44,0.0,3.27518865346883,10.3358165232418,-3.27518865346883,-27.2038510216524,-0.578201403125514,,,0.0090280843436767,0.0721850716637233,,,,0.0060717419533318,0.0030891832347915,0.0126047369069191,-17.4724764866952,-15.725228838025677,0.0095285735906405,light_clothing
0.004898,4.783034644,6.68,0.0,4.36609892926547,10.7351830904662,-4.36609892926547,-31.4366902775424,-0.801788436647172,,,0.0089212051641284,0.0597060541717093,,,,0.0061992378484497,0.0043834658588531,0.0135878046744843,-16.5108156262255,-14.859734063558712,0.0090592459392854,light_clothing
0.00452,6.143439579,7.24,0.0,1.14800566684642,9.47495643636794,-1.14800566684659,-17.407307421396972,-0.306797031773653,,,0.0097557351468539,0.0745712610574595,,,,0.0056670046355527,0.0021440419730842,0.0108226901111862,-31.2159145607044,-28.09432310462495,0.0105739332369956,light_clothing
0.005763,2.719602832,12.83,0.0,6.66569321454395,13.9035598459957,-6.66569321457569,-43.8627547357428,-1.68331320122705,,,0.0124899865298344,0.151126021508448,,,,0.0166213173484431,0.0057713113803792,0.0176736,,,,light_clothing
0.004517,6.949100592,6.68,0.0,1.23375706853858,8.2894197669564,-1.23375706853858,-13.84095033256275,-0.123287870578608,,,0.009838850748533,0.054399224178058,,,,0.005048755555515,0.0008741707130707,0.0088532709640577,-35.4550479015117,-31.909543111360403,0.01069840038198,light_clothing
0.005923,3.229602832,7.24,0.0,7.91569321455499,13.3083537641688,-7.91569321457569,-47.2885268247993,-1.51366209696348,,,0.0095233269533569,0.133140919210601,,,,0.0150655150013516,0.006368994167627,0.0176736,,,,light_clothing
0.003964,5.32943412,19.5,0.0,1.83520215051015,8.04469156269094,-1.83520215051015,-14.70682708983284,,,,0.0086488897976733,0.0361635975064861,,,,0.0036883617631099,,0.0093481111671604,-25.1962136553659,-22.67659228979001,0.0095864982691656,light_clothing
0.005194,3.565368213,10.04,0.0,5.55887582547483,11.8682478399572,-5.55887582547483,-37.6732819613253,-0.782025054166826,,,0.0095500949851467,0.0633018552889073,,,,0.0088696943867326,0.0043848317436655,0.0168845341287289,-7.13612143173566,-6.422509288562065,0.0046585461645962,light_clothing
0.005074,3.903980153,9.2,0.0,5.10898547226757,11.8128281773099,-5.10898547226757,-35.569338915069,-0.83700849237378,,,0.0095850319250948,0.0561332996961827,,,,0.0079183251998806,0.004384929432122,0.0158546658449386,-10.0083282772468,-9.007495449518531,0.0061855644205834,light_clothing
0.004338,6.136365437,10.04,0.0,1.24055058615848,8.70557932835232,-1.24055058615848,-15.47224760520129,-0.116769336057872,,,0.0098008278580662,0.0653750316918813,,,,0.0053699349384664,0.0008363130457201,0.0094934508253031,-30.9693113173056,-27.87238018557926,0.0102112720192613,light_clothing
0.004968,3.564330869,12.0,0.0,4.86019252100798,11.7516690868916,-4.86019252100798,-35.049573158080705,-0.764972212273446,,,0.009570789349015,0.0573138828468834,,,,0.0080549386878383,0.0039251370103919,0.016274507348109,-8.6984176040467,-7.828575843628153,0.0057997387898281,light_clothing
0.003898,5.600267454,21.78,0.0,1.6346348661101,7.54688582465128,-1.6346348661101,-12.71567065465595,,,,0.0087451821421628,0.0520569625800515,,,,0.003024074186398,,0.0084731494298173,-27.1360639633545,-24.42245756698777,0.0096246078868582,light_clothing
0.004593,5.872964672,6.68,0.0,1.24083402383921,10.2549631153976,-1.24083402384081,-19.37959796904968,-0.524558171859471,,,0.0091204320477597,0.0737320416756324,,,,0.0059447117894516,0.0030252131030865,0.012121852414711,-29.5198261290419,-26.56784351612873,0.010547368983962,light_clothing
0.004546,6.678746352,6.4,0.0,1.30383818200304,8.76683508806178,-1.30383818200304,-15.676552123533458,-0.17700020143982,,,0.0098113621601984,0.0653372006218163,,,,0.0055741265885673,0.0012515226703062,0.0094154623385736,-33.810673125103,-30.42960581258813,0.0107578488615728,light_clothing
0.007039,3.229833271,5.56,0.0,7.91625801702945,14.9187286271322,-7.91625801702945,-49.9271228078525,-2.67787970342649,0.301863677551226,-0.274487406737087,0.0157294290280162,0.211525723564585,0.0001043337691354,0.0002259209815035,0.3,0.0220006318459889,0.0088352366598913,0.0176736,,,,light_clothing
0.005622,3.566674275,6.96,0.0,6.9170987518243,12.4902983272885,-6.91709875182431,-42.999383574488,-1.00113475865351,,,0.0095233269533569,0.0816243297145197,,,,0.0108318430896186,0.0045700089722519,0.0176736,-4.0951484268422,-3.6856335841558847,0.0032217346563959,light_clothing
0.0043,5.594985362,11.44,0.0,1.21369718589783,9.48435301177963,-1.21369718589753,-17.31406929404189,-0.156038413992643,,,0.0092028433817127,0.0657136434101638,,,,0.0053799884722741,0.0010112041912637,0.0109973145996925,-28.0516881751916,-25.24651935767094,0.0096635164476357,light_clothing
0.004661,4.07298714,12.0,0.0,4.10986796150893,10.6715599671719,-4.10986796150893,-30.823680284458906,-0.639019665688697,,,0.0088574683378387,0.0543456725193316,,,,0.0064812209508407,0.0032399349257165,0.0141740518724617,-13.1802035865483,-11.86218322786689,0.0072779881441697,light_clothing
0.004527,5.871413874,7.52,0.0,1.18396572728966,10.0039968747289,-1.18396572728977,-18.644912817593426,-0.354540415059982,,,0.009110195423087,0.0725988157319378,,,,0.005657198807247,0.0023176377191229,0.0118494845194156,-29.6389211070465,-26.67502899633927,0.0104329696308565,light_clothing
0.004421,4.787767595,11.72,0.0,2.31206585383555,10.2362132616643,-2.31206585383555,-23.670566288107203,-0.558400425726987,,,0.0090461585675603,0.074350279919431,,,,0.0059195551625495,0.0028914927988034,0.0124384913668723,-21.1465606529265,-19.03190458763381,0.0095003107002539,light_clothing
0.004507,5.871267693,7.8,0.0,1.18897074891354,9.90458610792162,-1.18897074891358,-18.46390840524693,-0.335743578489917,,,0.0091256613259763,0.0714494518342107,,,,0.0056161635017772,0.0021430540260467,0.0117072301468515,-29.6268846374828,-26.66419617373288,0.0104273669792221,light_clothing
0.005948,2.889602832,10.32,0.0,7.08235988124237,14.0123526774532,-7.08235988124236,-45.5863256272539,-1.80545358127931,,,0.0127427411927352,0.170763595613525,,,,0.0171078576778742,0.0063695871303158,0.0176736,,,,light_clothing
0.005417,4.243973651,5.56,0.0,6.14802568340652,11.9446465384224,-6.14802568340652,-39.1493995418362,-1.18296192527111,,,0.009582954923541,0.0686328907380483,,,,0.0084991795276045,0.0049086394723851,0.0159158915283786,-9.54664010890304,-8.591976098012719,0.0061927182822879,light_clothing
0.004463,5.323792722,9.48,0.0,1.58255129895411,10.1236185657552,-1.58255129895392,-20.76602579460222,-0.517278547287262,,,0.0090642921601829,0.0715148221827154,,,,0.0058374994492529,0.0028499184918356,0.0122716997570117,-25.7321880772857,-23.15896926956396,0.0100587922146722,light_clothing
0.004039,5.32943412,17.0,0.0,1.2941574737389,8.65629153393165,-1.2941574737389,-15.2376420588995,-0.0735205630849511,,,0.0090311387103842,0.0541781055256897,,,,0.0047954016674872,0.00052540953442,0.0099076488463142,-26.4104393325276,-23.76939539922597,0.0096443639327715,light_clothing
0.004223,6.643835246,12.0,0.0,1.29260506858962,7.52258347434072,-1.29260506858962,-11.46944132461358,-0.0531990099822681,,,0.0095252655188172,0.0365868888677781,,,,0.0040010678073268,0.0004071288609809,0.0080316966760091,-33.6438524644736,-30.279467218026177,0.0099072554830143,light_clothing
0.004979,3.225944945,14.5,0.0,5.36308463986951,11.6546164428963,-5.36308463986951,-36.679002375336,-0.466366064162861,,,0.0095625959231866,0.069178249658184,,,,0.0087846561460594,0.0018039493263284,0.0165160324905187,-5.70850611408371,-5.137655502634374,0.0040240780414806,light_clothing
0.004837,4.243042755,9.48,0.0,4.54256941506357,10.9447381409083,-4.54256941506357,-32.4048295425066,-0.699578493396373,,,0.0088301873620103,0.0543461672828452,,,,0.0067347679982998,0.0039251041325971,0.0144249805202865,-13.1445238399742,-11.830071455968094,0.0072168053835837,light_clothing
0.004163,4.78764551,16.17,0.0,2.21308431309648,9.31164360241378,-2.21308431309648,-20.47344731415222,-0.120972411659864,,,0.0086104175971175,0.0556247657056916,,,,0.0050572930518874,0.0006710466832175,0.0112154928653632,-21.3680259069651,-19.231223316225552,0.0095176938675395,light_clothing
0.00486,4.78290103,6.96,0.0,4.24944900659105,10.6163245738552,-4.24944900659105,-30.9263743485846,-0.757749103680059,,,0.0089553399856219,0.0608268446443357,,,,0.0064554944582423,0.0043837445443405,0.0132738347983714,-16.7718692795544,-15.09468235153904,0.0092062363418016,light_clothing
0.005186,3.734964845,9.2,0.0,5.54463384834416,11.910974796618,-5.54463384834416,-37.3688315731597,-0.799863865068883,,,0.0095651721087383,0.0624204353004695,,,,0.008574704349644,0.0043849569853298,0.0164400919016502,-8.10095838746055,-7.290862548714443,0.0051022954699098,light_clothing
0.005494,3.396742929,8.64,0.0,6.6744505872835,12.3848288157983,-6.67445058728355,-41.9863523611104,-0.945387016710477,,,0.0095233269533569,0.0755308868349113,,,,0.0104416898142648,0.0043844675401098,0.0176736,-3.70498948808976,-3.334490539280756,0.0031462079213355,light_clothing
0.004515,7.153973206,6.68,0.0,1.23366074871801,7.97453386660569,-1.23366074871801,-12.77754015744372,-0.110714253240518,,,0.009858293728828,0.0471765247152335,,,,0.0045922575579378,0.000716630337826,0.0085198546325953,-36.5821761282445,-32.92395851538864,0.0107541177990768,light_clothing
0.005418,3.396553258,9.2,0.0,6.26798491300166,12.3652350580042,-6.26798491300164,-40.747340075749904,-0.916424830961866,,,0.0095233269533569,0.0732093742992981,,,,0.0102701099936712,0.0043849025652839,0.0176736,-4.61614638618496,-4.154531747566491,0.003354866923874,light_clothing
0.004736,3.563861956,16.17,0.0,4.45029035883504,10.5149379117614,-4.45029035883504,-31.553812527317906,,,,0.0096092047575995,0.0582251670396456,,,,0.0077788600933241,,0.0151421010478235,-9.61575076860258,-8.654175691722308,0.0063155945107207,light_clothing
0.005146,3.904244714,8.64,0.0,5.39832021415816,11.9197264804705,-5.39832021415816,-36.6523767088256,-0.919566289630295,,,0.0095800322657218,0.0582683953084299,,,,0.008062657846858,0.0043846871974803,0.0160020453986604,-9.36045141287955,-8.424406271591558,0.0058945184893562,light_clothing
0.004981,3.734045911,10.88,0.0,4.93139970416614,11.6959473079368,-4.93139970416614,-34.968376438824,-0.757358117885824,,,0.0095831306032119,0.0552971873568822,,,,0.0077677427652438,0.0039251975536294,0.0159107128572807,-9.47213878720253,-8.524924908482223,0.0061132241236277,light_clothing
0.005221,3.904488999,8.08,0.0,5.63491835944951,11.9516115254418,-5.63491835944951,-37.5876199064024,-0.926600778068413,,,0.0095756745467976,0.0626715104460027,,,,0.0084238582292212,0.0043842230668307,0.0161305018838704,-8.83081577981171,-7.947734201775902,0.0056257779158971,light_clothing
0.005002,4.073280026,8.92,0.0,4.8256784134448,11.1919429962699,-4.8256784134448,-34.1963361535664,-0.760281995365319,,,0.0096009539550505,0.0519087282059255,,,,0.0073114300943012,0.0043847365485507,0.0153853175365481,-11.5753753221066,-10.41783778989588,0.0069557814107137,light_clothing
0.005536,2.889602832,11.72,0.0,7.08235988122204,12.8186059964836,-7.08235988124237,-43.861167553028096,-1.21712278760529,,,0.0097908685062721,0.1027877250045,,,,0.0131596297705687,0.004908775328962,0.0176736,,,,light_clothing
0.004628,5.330930774,7.52,0.0,2.37052876541356,10.2117319753221,-2.37052876541356,-23.8096302329009,-0.565531226552375,,,0.0090550861299932,0.0757415360977966,,,,0.0060053754571021,0.0031453173222895,0.0123563762261332,-24.00305301146,-21.60274771030521,0.0105352181636292,light_clothing
0.005115,3.734678536,9.76,0.0,5.30134024774449,11.8572719659079,-5.30134024774449,-36.4694881476065,-0.809688137434652,,,0.0095692043823369,0.0590973155987716,,,,0.0082650828796131,0.004384790127266,0.0163212288673686,-8.64538897158174,-7.780850074436324,0.005417266703686,light_clothing
0.004529,3.902854139,19.5,0.0,3.86765126429588,9.7491041095813,-3.86765126429588,-26.1179083096575,,,,0.0096577842467549,0.0513143070911445,,,,0.0066210341432166,,0.0137100788043705,-12.7879671234593,-11.50917041109385,0.0074243043665315,light_clothing
0.005122,4.243381626,7.24,0.0,5.27436379311467,11.5476969806615,-5.27436379311467,-35.825858719366195,-1.00749071086263,,,0.0096081874951026,0.0611696786425199,,,,0.0074067361214453,0.0045700544714231,0.0151720878292454,-11.5040769964252,-10.35366929675346,0.0068440110077413,light_clothing
0.005946,2.549706474,18.67,0.0,6.24928057367412,12.4886928148124,-6.24928057372055,-38.9016024441303,,0.235700012318306,-0.209171851667582,0.0142069843028391,0.147065224623535,7.95904695122615e-05,0.0001016103246119,0.22890402096381,0.0165915313588956,,0.0176736,,,,light_clothing
0.005536,3.905543663,6.12,0.0,6.61270480954144,11.925098505138,-6.61270480954144,-41.0363791705549,-0.912037047734006,,,0.0095518193220872,0.0738504561173312,,,,0.009718730654055,0.0049086213740321,0.0168337042641695,-6.64224477716267,-5.978020299446389,0.0044655321956683,light_clothing
0.004236,4.787767454,14.5,0.0,1.46710937413105,9.95924877700314,-1.46710937413105,-20.176277926141267,-0.384137216708164,,,0.0090686800625472,0.0704436880389539,,,,0.005710022287588,0.0019667059735393,0.0122313401154066,-23.04283184535,-20.73854866076907,0.0095283465102673,light_clothing
0.005047,3.734355657,10.32,0.0,5.07899529308464,11.9474307558871,-5.07899529308464,-35.7659999767345,-0.931216474401066,,,0.0095767278707898,0.0576050725296894,,,,0.008113295223934,0.0043847055482947,0.0160994520846101,-9.14260493723921,-8.228344443519308,0.0057724690629851,light_clothing
0.004728,4.512226507,9.2,0.0,3.72300370893322,10.7089670776279,-3.72300370893322,-29.6378739207811,-0.80260842446586,,,0.0088970333302152,0.0556287923839377,,,,0.0063654390662241,0.0039253384810418,0.01381013563645,-16.4644719150693,-14.81802472356237,0.0090315260093633,light_clothing
0.00477,5.326615726,6.12,0.0,3.21629524629453,10.4175603547448,-3.21629524629453,-26.723916128991,-0.622917319069909,,,0.0090615207434081,0.0775284327577505,,,,0.0060786440991206,0.0039233066358846,0.0122971910689145,-22.0812280853942,-19.87310527680736,0.0105505118566475,light_clothing
0.004292,6.677828217,10.6,0.0,1.27830487583211,7.77735444400864,-1.27830487583211,-12.24581179942227,-0.057612921203635,,,0.0095192737738107,0.0426170217077901,,,,0.0043104353544896,0.000443077468039,0.0083067250115622,-33.8629253434643,-30.47663280911782,0.0102030965517565,light_clothing
0.005634,3.229439829,8.64,0.0,7.84480542052556,12.541669912576,-7.84480542052551,-45.47910679302,-1.04082732922137,,,0.0095233269533569,0.0930213049124367,,,,0.0109610212765685,0.0045700905676553,0.0176736,-0.15819151767919,-0.1423723659112708,0.0001793201962599,light_clothing
0.003884,5.871100787,20.33,0.0,1.39068022599649,7.1636058532847,-1.39068022599649,-10.6585390621934,,,,0.009250835599671,0.0481381077649801,,,,0.0035271887718417,,0.0075543125230661,-29.1732852295682,-26.2559567065755,0.009552961193472,light_clothing
0.004743,4.242714044,10.32,0.0,4.24828413535125,10.7959631481121,-4.24828413535125,-31.29319402092269,-0.738134212518309,,,0.0088645175338099,0.0543443264154506,,,,0.0064901071634033,0.0039250946622031,0.0141092138247165,-13.8031579590681,-12.42284216315126,0.0075784239438364,light_clothing
0.004392,5.866956605,9.48,0.0,1.16700089284266,9.37235680035183,-1.16700089284269,-17.1302636404975,-0.176732018460863,,,0.0096030880839503,0.070991361453641,,,,0.0055398087450727,0.0011636647689519,0.0107301967879212,-29.6524765692862,-26.68722891239589,0.0102704148049629,light_clothing
0.004613,4.511955151,10.32,0.0,3.48524775095157,10.3941937387487,-3.48524775095157,-28.3462947181974,-0.629294263056196,,,0.0089831079413716,0.063344676868785,,,,0.0065085217550021,0.0032399266353409,0.0130184269407878,-16.996557035451,-15.296901331905753,0.0093300474298082,light_clothing
0.003864,5.871100787,21.85,0.0,1.38259777472475,7.19079438988927,-1.38259777472475,-10.7233909067759,,,,0.0092159184529825,0.0575084556318303,,,,0.0032212960709683,,0.0074852323418775,-29.1914240639631,-26.27228165749538,0.0096084384528367,light_clothing
0.005415,3.735652359,7.52,0.0,6.24219060884657,12.0312052245885,-6.24219060884657,-40.137953816759705,-0.899745465514438,,,0.0095493574435564,0.0721815157645252,,,,0.009626083520728,0.0045701000834045,0.0169062753199406,-6.53926617468765,-5.885339557206426,0.0043459544326392,light_clothing
0.004775,4.073084065,10.88,0.0,4.29736908583775,11.0617836259129,-4.29736908583775,-31.935283885759,-0.76393158270855,,,0.0092039695813619,0.0527769858066996,,,,0.006737815028483,0.0039250063327872,0.0146155636019775,-12.7599421229882,-11.483947910690196,0.0071713603657794,light_clothing
0.00459,6.679994502,5.84,0.0,1.28580936720722,8.9722700442437,-1.28580936720722,-16.06103166499057,-0.33003789007296,,,0.0098722400257203,0.0677136403282087,,,,0.0057157702882889,0.0025861736347576,0.0096107261399511,-33.8579993382772,-30.47219940440342,0.0109647607637106,light_clothing
0.004433,4.072692829,17.0,0.0,3.93669569824868,9.64222218113588,-3.93669569824868,-27.0535849138451,,,,0.0090033170207798,0.0483346910312272,,,,0.0060261031351502,,0.0128325451379676,-13.5672221371559,-12.210499923419407,0.0076017625156712,light_clothing
0.004351,4.516754585,13.67,0.0,2.43084773389466,10.2804263555078,-2.43084773389466,-24.1220675595696,-0.529718067547216,,,0.0090433504187901,0.0744509237983652,,,,0.0059167136206658,0.0028506650276147,0.0124643205372891,-19.3892668309505,-17.45034014780952,0.0094982864416426,light_clothing
0.00463,3.733048883,20.02,0.0,4.06115421414474,9.76518248376835,-4.06115421414474,-27.089575155702903,,,,0.0096312478691837,0.0536979397301897,,,,0.0072340844289661,,0.0144923159913678,-11.4196807705059,-10.277712693427477,0.0072100639106102,light_clothing
0.004756,3.902968976,12.0,0.0,3.98671964805811,11.3226956396846,-3.98671964805811,-31.4470261268806,-0.683398019972903,,,0.0096084423576825,0.0509333614802341,,,,0.0069567821883224,0.003239935910495,0.0151645750107759,-12.5213826158186,-11.269244354217,0.0072979709457417,light_clothing
0.004321,6.806214786,10.04,0.0,1.28212679186743,7.70445279700914,-1.28212679186743,-12.0304113101304,-0.0564505359518371,,,0.00952449593911,0.0411131066694128,,,,0.0042358943310795,0.0004344756666717,0.0082255159532557,-34.5605448576621,-31.10449037189002,0.0102031188222736,light_clothing
0.004497,7.111823084,6.96,0.0,1.23608549998354,7.96454626367548,-1.23608549998354,-12.76487214280152,-0.10216095927863,,,0.0098342392843213,0.0475169387159698,,,,0.0045872158834162,0.000703293887336,0.0085085515104963,-36.3448855889596,-32.71039703006373,0.0106111793257255,light_clothing
0.005361,3.226720276,10.6,0.0,6.28552501745214,12.3993788321159,-6.28552501745184,-40.7441265510155,-0.907374771528182,,,0.0095233269533569,0.0758076287555915,,,,0.0102490885554322,0.0043844532399547,0.0176736,-3.64260764204734,-3.278346877842612,0.0031711277253344,light_clothing
0.005397,3.227004231,10.32,0.0,6.50385131312549,12.4150053832909,-6.50385131312536,-41.4067743857119,-0.953387680425167,,,0.0095233269533569,0.075625699340448,,,,0.0103173676009711,0.0043844890446347,0.0176736,-3.15419634525878,-2.838776710732895,0.0028587461206777,light_clothing
0.005751,2.889602832,10.88,0.0,7.08235988124237,13.4764308390272,-7.08235988124237,-45.048529834175895,-1.62692710977683,,,0.0097627240546847,0.155502698704404,,,,0.0159991765543104,0.0063695760739321,0.0176736,,,,light_clothing
0.004307,5.865597135,10.88,0.0,1.20780872178043,9.05626775840014,-1.20780872178372,-16.24960090799944,-0.124299145698958,,,0.0093056629945329,0.0702126225740571,,,,0.0055263348448997,0.0008478678792606,0.0101419147275097,-29.5534168125938,-26.598075131334703,0.0099072569081749,light_clothing
0.005911,3.569302491,5.56,0.0,8.6231483486016,12.5301766671309,-8.62314834860257,-48.0359541890626,-1.37496801649886,,,0.0095233269533569,0.108269096859008,,,,0.0111490210175175,0.0057679520568267,0.0176736,-0.280846888615291,-0.2527621997548449,0.0003304081042532,light_clothing
0.004443,5.323882069,9.76,0.0,1.46789763292635,10.1753936507506,-1.46789763292635,-20.34822122456692,-0.517564568107459,,,0.0090639289428365,0.0715038644836182,,,,0.0058363446748686,0.0028499284299549,0.0122750406066269,-25.9899880925698,-23.390989283314887,0.0099605006425425,light_clothing
